
inst#,actual,predicted,error,prediction
1,1:y,1:y,,0.982
2,1:y,1:y,,0.932
3,1:y,1:y,,0.953
4,2:n,2:n,,0.625
5,2:n,2:n,,0.982
6,2:n,2:n,,0.935
7,2:n,2:n,,0.982
8,2:n,2:n,,0.98
9,2:n,2:n,,0.988
10,1:y,1:y,,0.938
11,2:n,2:n,,0.891
12,1:y,1:y,,0.978
13,1:y,1:y,,0.978
14,2:n,2:n,,0.855
15,1:y,2:n,+,0.898
16,2:n,2:n,,1
17,1:y,1:y,,0.94
18,1:y,1:y,,0.892
19,2:n,2:n,,0.752
20,1:y,1:y,,0.968
21,2:n,2:n,,0.997
22,1:y,1:y,,0.938
23,1:y,1:y,,0.99
24,2:n,2:n,,0.993
25,2:n,2:n,,0.99
26,2:n,2:n,,0.99
27,1:y,1:y,,0.983
28,2:n,2:n,,0.588
29,1:y,1:y,,0.968
30,2:n,2:n,,0.975
31,1:y,1:y,,0.982
32,1:y,1:y,,0.97
33,1:y,1:y,,0.97
34,2:n,2:n,,0.862
35,1:y,1:y,,0.935
36,2:n,2:n,,0.723
37,1:y,1:y,,0.965
38,1:y,1:y,,0.982
39,1:y,1:y,,0.982
40,1:y,1:y,,0.99
41,2:n,2:n,,0.973
42,1:y,1:y,,0.988
43,2:n,2:n,,0.983
44,2:n,2:n,,0.985
45,1:y,1:y,,0.948
46,1:y,1:y,,0.992
47,2:n,1:y,+,0.965
48,2:n,2:n,,0.985
49,1:y,1:y,,0.998
50,2:n,2:n,,1
51,1:y,1:y,,0.992
52,1:y,1:y,,0.96
53,2:n,1:y,+,0.97
54,1:y,1:y,,0.877
55,2:n,2:n,,0.99
56,1:y,1:y,,0.958
57,2:n,2:n,,0.985
58,2:n,2:n,,0.855
59,1:y,2:n,+,0.89
60,1:y,1:y,,0.972
61,2:n,2:n,,0.973
62,2:n,2:n,,0.985
63,1:y,1:y,,0.968
64,2:n,2:n,,0.987
65,1:y,1:y,,0.947
66,1:y,1:y,,0.935
67,1:y,1:y,,0.955
68,2:n,2:n,,0.99
69,1:y,1:y,,0.942
70,2:n,2:n,,0.995
71,1:y,1:y,,0.963
72,2:n,2:n,,0.998
73,1:y,1:y,,0.942
74,2:n,2:n,,0.998
75,2:n,2:n,,0.973
76,2:n,2:n,,0.863
77,2:n,2:n,,0.978
78,1:y,1:y,,0.988
79,1:y,1:y,,0.95
80,2:n,2:n,,0.98
81,1:y,1:y,,0.962
