=== Run information ===

Scheme:       weka.classifiers.lazy.IBk -K 65 -W 0 -A "weka.core.neighboursearch.LinearNNSearch -A \"weka.core.EuclideanDistance -R first-last\""
Relation:     database_mean_unknown
Instances:    50000
Attributes:   26
              startHour
              startWeekday
              duration
              cCount
              cMinPrice
              cMaxPrice
              cSumPrice
              bCount
              bMinPrice
              bMaxPrice
              bSumPrice
              bStep
              onlineStatus
              availability
              maxVal
              customerScore
              accountLifetime
              payments
              age
              lastOrder
              rCount
              bMinPriceVariance
              bMaxPriceVariance
              bMeanVariance
              cMeanVariance
              order
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===

IB1 instance-based classifier
using 65 nearest neighbour(s) for classification


Time taken to build model: 0.01 seconds

=== Predictions on test set ===

inst#,actual,predicted,error,prediction
1,1:y,1:y,,0.908
2,1:y,1:y,,0.954
3,1:y,1:y,,0.954
4,2:n,2:n,,0.769
5,2:n,2:n,,0.985
6,2:n,2:n,,0.954
7,2:n,2:n,,1
8,2:n,2:n,,0.985
9,2:n,2:n,,0.985
10,1:y,1:y,,0.892
11,2:n,2:n,,0.985
12,1:y,1:y,,0.985
13,1:y,1:y,,0.985
14,2:n,2:n,,0.938
15,1:y,2:n,+,0.969
16,2:n,2:n,,0.985
17,1:y,1:y,,1
18,1:y,1:y,,0.923
19,2:n,1:y,+,0.6
20,1:y,1:y,,0.892
21,2:n,2:n,,1
22,1:y,1:y,,0.908
23,1:y,1:y,,1
24,2:n,2:n,,1
25,2:n,2:n,,1
26,2:n,2:n,,0.985
27,1:y,1:y,,0.969
28,2:n,1:y,+,0.631
29,1:y,1:y,,0.923
30,2:n,2:n,,1
31,1:y,1:y,,0.985
32,1:y,1:y,,0.969
33,1:y,1:y,,0.954
34,2:n,2:n,,1
35,1:y,1:y,,0.892
36,2:n,1:y,+,0.815
37,1:y,1:y,,0.985
38,1:y,1:y,,0.862
39,1:y,1:y,,0.923
40,1:y,1:y,,0.985
41,2:n,2:n,,1
42,1:y,1:y,,0.985
43,2:n,2:n,,1
44,2:n,2:n,,0.969
45,1:y,1:y,,0.969
46,1:y,1:y,,0.938
47,2:n,1:y,+,0.938
48,2:n,2:n,,1
49,1:y,1:y,,0.985
50,2:n,2:n,,0.985
51,1:y,1:y,,0.969
52,1:y,1:y,,0.969
53,2:n,1:y,+,0.954
54,1:y,1:y,,0.892
55,2:n,2:n,,1
56,1:y,1:y,,0.954
57,2:n,2:n,,1
58,2:n,2:n,,1
59,1:y,2:n,+,0.985
60,1:y,1:y,,0.908
61,2:n,2:n,,1
62,2:n,2:n,,1
63,1:y,1:y,,0.923
64,2:n,2:n,,0.954
65,1:y,1:y,,0.723
66,1:y,1:y,,0.708
67,1:y,1:y,,0.969
68,2:n,2:n,,0.985
69,1:y,1:y,,0.923
70,2:n,2:n,,1
71,1:y,1:y,,0.923
72,2:n,2:n,,0.985
73,1:y,1:y,,0.692
74,2:n,2:n,,1
75,2:n,2:n,,1
76,2:n,2:n,,1
77,2:n,2:n,,1
78,1:y,1:y,,0.938
79,1:y,1:y,,0.985
80,2:n,2:n,,1
81,1:y,1:y,,0.708
82,1:y,1:y,,0.677
83,1:y,1:y,,0.954
84,1:y,1:y,,1
85,1:y,1:y,,0.846
86,1:y,1:y,,0.969
87,1:y,2:n,+,0.969
88,2:n,2:n,,1
89,1:y,1:y,,0.969
90,2:n,2:n,,0.985
91,2:n,1:y,+,0.985
92,1:y,1:y,,0.908
93,1:y,1:y,,1
94,2:n,2:n,,1
95,2:n,2:n,,0.985
96,1:y,2:n,+,0.969
97,2:n,1:y,+,0.662
98,2:n,2:n,,0.985
99,1:y,1:y,,0.923
100,1:y,1:y,,0.708
101,2:n,2:n,,1
102,2:n,2:n,,1
103,1:y,1:y,,0.985
104,2:n,2:n,,0.985
105,1:y,1:y,,0.985
106,2:n,2:n,,0.692
107,1:y,1:y,,0.985
108,2:n,2:n,,0.985
109,1:y,1:y,,0.938
110,2:n,2:n,,0.877
111,1:y,1:y,,0.954
112,2:n,1:y,+,0.846
113,2:n,2:n,,1
114,2:n,2:n,,1
115,1:y,1:y,,0.877
116,2:n,1:y,+,0.954
117,1:y,1:y,,0.892
118,2:n,2:n,,0.985
119,2:n,1:y,+,0.662
120,2:n,2:n,,1
121,2:n,2:n,,1
122,2:n,2:n,,0.969
123,2:n,2:n,,1
124,1:y,1:y,,0.985
125,2:n,2:n,,0.985
126,2:n,1:y,+,0.723
127,2:n,2:n,,1
128,2:n,2:n,,1
129,2:n,2:n,,1
130,2:n,2:n,,0.985
131,1:y,1:y,,1
132,1:y,1:y,,0.954
133,1:y,1:y,,0.954
134,1:y,1:y,,0.969
135,2:n,1:y,+,0.923
136,1:y,1:y,,0.708
137,2:n,2:n,,0.923
138,2:n,2:n,,1
139,1:y,1:y,,0.954
140,1:y,1:y,,0.938
