=== Run information ===

Scheme:       weka.classifiers.lazy.IBk -K 145 -W 0 -A "weka.core.neighboursearch.LinearNNSearch -A \"weka.core.EuclideanDistance -R first-last\""
Relation:     database_mean_unknown
Instances:    50000
Attributes:   26
              startHour
              startWeekday
              duration
              cCount
              cMinPrice
              cMaxPrice
              cSumPrice
              bCount
              bMinPrice
              bMaxPrice
              bSumPrice
              bStep
              onlineStatus
              availability
              maxVal
              customerScore
              accountLifetime
              payments
              age
              lastOrder
              rCount
              bMinPriceVariance
              bMaxPriceVariance
              bMeanVariance
              cMeanVariance
              order
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===

IB1 instance-based classifier
using 145 nearest neighbour(s) for classification


Time taken to build model: 0.01 seconds

=== Predictions on test set ===

inst#,actual,predicted,error,prediction
1,1:y,1:y,,0.917
2,1:y,1:y,,0.966
3,1:y,1:y,,0.938
4,2:n,2:n,,0.8
5,2:n,2:n,,0.972
6,2:n,2:n,,0.966
7,2:n,2:n,,1
8,2:n,2:n,,0.993
9,2:n,2:n,,0.993
10,1:y,1:y,,0.938
11,2:n,2:n,,0.952
12,1:y,1:y,,0.986
13,1:y,1:y,,0.993
14,2:n,2:n,,0.945
15,1:y,2:n,+,0.959
16,2:n,2:n,,0.993
17,1:y,1:y,,1
18,1:y,1:y,,0.917
19,2:n,1:y,+,0.793
20,1:y,1:y,,0.931
21,2:n,2:n,,1
22,1:y,1:y,,0.938
23,1:y,1:y,,0.993
24,2:n,2:n,,0.993
25,2:n,2:n,,0.993
26,2:n,2:n,,0.993
27,1:y,1:y,,0.972
28,2:n,1:y,+,0.738
29,1:y,1:y,,0.938
30,2:n,2:n,,1
31,1:y,1:y,,0.993
32,1:y,1:y,,0.979
33,1:y,1:y,,0.924
34,2:n,2:n,,0.966
35,1:y,1:y,,0.903
36,2:n,1:y,+,0.855
37,1:y,1:y,,0.986
38,1:y,1:y,,0.793
39,1:y,1:y,,0.938
40,1:y,1:y,,0.986
41,2:n,2:n,,1
42,1:y,1:y,,0.979
43,2:n,2:n,,1
44,2:n,2:n,,0.979
45,1:y,1:y,,0.959
46,1:y,1:y,,0.931
47,2:n,1:y,+,0.938
48,2:n,2:n,,0.972
49,1:y,1:y,,0.993
50,2:n,2:n,,0.993
51,1:y,1:y,,0.986
52,1:y,1:y,,0.952
53,2:n,1:y,+,0.931
54,1:y,1:y,,0.903
55,2:n,2:n,,1
56,1:y,1:y,,0.952
57,2:n,2:n,,1
58,2:n,2:n,,1
59,1:y,2:n,+,0.966
60,1:y,1:y,,0.91
61,2:n,2:n,,0.993
62,2:n,2:n,,1
63,1:y,1:y,,0.952
64,2:n,2:n,,0.979
65,1:y,1:y,,0.731
66,1:y,1:y,,0.738
67,1:y,1:y,,0.966
68,2:n,2:n,,0.993
69,1:y,1:y,,0.924
70,2:n,2:n,,1
71,1:y,1:y,,0.917
72,2:n,2:n,,0.993
73,1:y,1:y,,0.724
74,2:n,2:n,,1
75,2:n,2:n,,1
76,2:n,2:n,,1
77,2:n,2:n,,1
78,1:y,1:y,,0.952
79,1:y,1:y,,0.993
80,2:n,2:n,,1
81,1:y,1:y,,0.786
82,1:y,1:y,,0.724
83,1:y,1:y,,0.979
84,1:y,1:y,,0.972
85,1:y,1:y,,0.683
86,1:y,1:y,,0.959
87,1:y,2:n,+,0.972
88,2:n,2:n,,1
89,1:y,1:y,,0.938
90,2:n,2:n,,0.993
91,2:n,1:y,+,0.993
92,1:y,1:y,,0.952
93,1:y,1:y,,0.993
94,2:n,2:n,,1
95,2:n,2:n,,0.993
96,1:y,2:n,+,0.986
97,2:n,1:y,+,0.752
98,2:n,2:n,,0.993
99,1:y,1:y,,0.938
100,1:y,1:y,,0.752
101,2:n,2:n,,1
102,2:n,2:n,,0.993
103,1:y,1:y,,0.945
104,2:n,2:n,,0.966
105,1:y,1:y,,0.993
106,2:n,1:y,+,0.545
107,1:y,1:y,,0.986
108,2:n,2:n,,0.993
109,1:y,1:y,,0.959
110,2:n,2:n,,0.724
111,1:y,1:y,,0.945
112,2:n,1:y,+,0.828
113,2:n,2:n,,1
114,2:n,2:n,,0.979
115,1:y,1:y,,0.924
116,2:n,1:y,+,0.821
117,1:y,1:y,,0.931
118,2:n,2:n,,0.993
119,2:n,1:y,+,0.724
120,2:n,2:n,,0.993
121,2:n,2:n,,1
122,2:n,2:n,,0.979
123,2:n,2:n,,1
124,1:y,1:y,,0.986
125,2:n,2:n,,0.993
126,2:n,1:y,+,0.697
127,2:n,2:n,,1
128,2:n,2:n,,1
129,2:n,2:n,,1
130,2:n,2:n,,0.966
131,1:y,1:y,,0.993
132,1:y,1:y,,0.855
133,1:y,1:y,,0.979
134,1:y,1:y,,0.828
135,2:n,1:y,+,0.952
136,1:y,1:y,,0.752
137,2:n,2:n,,0.903
138,2:n,2:n,,1
139,1:y,1:y,,0.972
140,1:y,1:y,,0.966
141,2:n,2:n,,1
142,1:y,1:y,,0.993
143,2:n,1:y,+,0.697
144,1:y,2:n,+,0.614
145,1:y,1:y,,0.972
146,2:n,2:n,,1
147,1:y,1:y,,0.814
148,1:y,1:y,,0.793
149,2:n,2:n,,0.993
150,1:y,1:y,,0.931
151,2:n,2:n,,0.993
152,2:n,1:y,+,0.972
153,2:n,2:n,,0.993
154,2:n,2:n,,0.993
155,2:n,2:n,,0.993
156,1:y,1:y,,0.938
157,1:y,2:n,+,1
158,1:y,1:y,,0.924
159,1:y,1:y,,0.959
160,1:y,1:y,,0.966
161,2:n,2:n,,1
162,1:y,1:y,,0.993
163,2:n,2:n,,1
164,1:y,1:y,,0.952
165,1:y,1:y,,0.986
166,1:y,1:y,,0.972
167,2:n,2:n,,0.972
168,1:y,1:y,,0.952
169,1:y,1:y,,0.993
170,2:n,2:n,,0.993
171,1:y,1:y,,0.655
172,2:n,1:y,+,0.931
173,2:n,2:n,,0.98
174,1:y,1:y,,0.986
175,1:y,1:y,,0.945
176,1:y,1:y,,0.986
177,2:n,2:n,,0.986
178,1:y,1:y,,0.91
179,2:n,1:y,+,0.648
180,2:n,1:y,+,0.931
181,1:y,1:y,,0.979
182,1:y,1:y,,0.772
183,1:y,1:y,,0.986
184,2:n,2:n,,0.993
185,1:y,1:y,,0.966
186,1:y,1:y,,0.945
187,2:n,2:n,,0.993
188,1:y,1:y,,0.972
189,2:n,2:n,,1
190,1:y,1:y,,0.966
191,2:n,2:n,,1
192,2:n,1:y,+,0.938
193,1:y,1:y,,0.938
194,2:n,1:y,+,0.566
195,1:y,1:y,,0.945
196,1:y,1:y,,0.938
197,1:y,1:y,,0.959
198,2:n,2:n,,0.993
199,2:n,2:n,,0.993
200,1:y,1:y,,0.924
201,2:n,2:n,,0.993
202,2:n,2:n,,1
203,2:n,2:n,,0.993
204,1:y,1:y,,0.897
205,2:n,1:y,+,0.621
206,1:y,1:y,,0.959
207,1:y,1:y,,0.986
208,1:y,1:y,,0.545
209,2:n,2:n,,0.993
210,1:y,1:y,,0.938
211,1:y,1:y,,0.979
212,2:n,2:n,,1
213,1:y,1:y,,0.938
214,1:y,1:y,,0.993
